session_code; participant_code; participant_label       ; participant_id_in_session; round_number; lottery_id   ; lottery_stake; lottery_name ; selected_lottery_name; selected_round; selected_option; selected_choice; selected_amount; cutoff_index; cutoff_amount; fine_cutoff_index; fine_cutoff_amount; fine_selected_choice; fine_selected_amount; num_failed_attempts; failed_too_many_1; failed_too_many_2; failed_too_many_3; quiz1; quiz2; quiz3; quiz4; quiz5; quiz6                 ; quiz6t; quiz7                                               ; quiz8                                                                       ; participant_time_started_utc; session2_start; session2_start_readable  ; session3_start; session3_start_readable  ; realized_period1_label; realized_period1_probability; realized_period1_abs_prob; realized_period2_label; realized_period2_probability; realized_period2_abs_prob; realized_period3_label; realized_period3_probability; realized_period3_abs_prob; final_outcome_label; final_payoff; treatment_group; treatment_die_roll; treatment_tree_version; treatment_offer; treatment_reported_value; treatment_last_stay_value; treatment_first_accept_value; treatment_offer_accepted; chf_1       ; chf_2       ; chf_3       ; chf_4       ; chf_5       ; chf_6       ; chf_7       ; chf_8       ; chf_9       ; chf_10      ; chf_11      ; chf_12      ; chf_13      ; chf_14      ; chf_15      ; chf_16      ; chf_17      ; chf_18      ; chf_19      ; chf_20
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;            8; cali_loss    ; lo           ; cali_loss    ; Lottery 8            ;             12; Safe option    ;              12; -30            ;           11; -33          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;            9; lottery_5    ; lo           ; Lottery 5    ; Lottery 8            ;             12; Safe option    ;               8; -95            ;            7; -98          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           10; lottery_1    ; lo           ; lottery_1    ; Lottery 8            ;             12; Safe option    ;               6; 16             ;            5; 15           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ; 
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           11; lottery_6    ; lo           ; Lottery 6    ; Lottery 8            ;             12; Safe option    ;               7; -30            ;            6; -37          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           12; lottery_8    ; hi           ; Lottery 8    ; Lottery 8            ;             12; Safe option    ;               5; -186           ;            4; -273         ;                 0; -273              ;                    1; -259                ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           13; lottery_4    ; lo           ; Lottery 4    ; Lottery 8            ;             12; Safe option    ;              10; -59            ;            9; -62          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           14; lottery_7    ; hi           ; Lottery 7    ; Lottery 8            ;             12; Safe option    ;              12; -1663          ;           11; -1694        ;                 5; -1668             ;                    6; -1663               ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           15; lottery_3    ; lo           ; Lottery 3    ; Lottery 8            ;             12; Safe option    ;               9; 17             ;            8; 16           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ;             ;             ;             ;             ;             ; 
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           16; lottery_2    ; hi           ; Lottery 2    ; Lottery 8            ;             12; Safe option    ;              11; 1911           ;           10; 1884         ;                 3; 1898              ;                    4; 1902                ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           17; lottery_8    ; hi           ; Lottery 8    ; Lottery 8            ;             12; Safe option    ;              11; 1308           ;           10; 1302         ;                 2; 1304              ;                    3; 1305                ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; djnr49as        ; 69e9fa293b734fc63b018723;                        10;           18; lottery_8    ; hi           ; Lottery 8    ; Lottery 8            ;             12; Safe option    ;              14; 503            ;           13; 498          ;                 1; 499               ;                    2; 500                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ; Not complicated at all;       ; I paid attention throughout the entire study.       ; Bachelor's degree or equivalent (e.g., BA, BSc, HND, HNC, foundation degree); 2026-04-30 08:32:49.816871  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£230                 ;                          0.3;                       0.3; +£820                 ;                            1;                       0.3; +£535                 ;                          0.6;                      0.18; +£535              ; -186        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            1; cali_gain_de ; lo           ; cali_gain_de ; Lottery 4            ;              9; Safe option    ;              20; 40             ;           19; 39           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0; Yes  ; No   ; Yes  ; Yes  ; No   ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            2; cali_mix     ; hi           ; cali_mix     ; Lottery 4            ;              9; Safe option    ;              20; 700            ;           19; 658          ;                 5; 693               ;                    6; 700                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            3; cali_mix_pres; hi           ; cali_mix_pres; Lottery 4            ;              9; Safe option    ;              20; 700            ;           19; 658          ;                 5; 693               ;                    6; 700                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            4; cali_loss    ; lo           ; cali_loss    ; Lottery 4            ;              9; Safe option    ;              20; -8             ;           19; -11          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            5; cali_gain_st ; lo           ; cali_gain_st ; Lottery 4            ;              9; Safe option    ;               1; 12             ;            0; 12           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            6; cali_loss_de ; lo           ; cali_loss_de ; Lottery 4            ;              9; Safe option    ;              20; -8             ;           19; -11          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            7; cali_gain    ; lo           ; cali_gain    ; Lottery 4            ;              9; Safe option    ;              20; 40             ;           19; 39           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            8; cali_loss_st ; lo           ; cali_loss_st ; Lottery 4            ;              9; Safe option    ;              20; -8             ;           19; -11          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;            9; lottery_4    ; lo           ; Lottery 4    ; Lottery 4            ;              9; Safe option    ;               8; -66            ;            7; -69          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           10; lottery_8    ; hi           ; Lottery 8    ; Lottery 4            ;              9; Safe option    ;              13; 513            ;           12; 426          ;                 5; 499               ;                    6; 513                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           11; lottery_6    ; lo           ; Lottery 6    ; Lottery 4            ;              9; Safe option    ;              20; 62             ;           19; 55           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           12; lottery_7    ; hi           ; Lottery 7    ; Lottery 4            ;              9; Safe option    ;              20; -1410          ;           19; -1442        ;                 5; -1415             ;                    6; -1410               ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           13; lottery_1    ; lo           ; lottery_1    ; Lottery 4            ;              9; Safe option    ;               5; 15             ;            4; 14           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ; 
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           14; lottery_3    ; lo           ; Lottery 3    ; Lottery 4            ;              9; Safe option    ;              12; 20             ;           11; 19           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ;             ;             ;             ;             ;             ; 
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           15; lottery_2    ; hi           ; Lottery 2    ; Lottery 4            ;              9; Safe option    ;              20; 2155           ;           19; 2128         ;                 5; 2151              ;                    6; 2155                ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           16; lottery_5    ; lo           ; Lottery 5    ; Lottery 4            ;              9; Safe option    ;              20; -63            ;           19; -66          ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           17; lottery_4    ; lo           ; Lottery 4    ; Lottery 4            ;              9; Safe option    ;              13; 14             ;           12; 13           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ;             ;             ;             ;             ;             ; 
i2g9x805    ; 833fvmw6        ; 69f0c3af1b76da4c8140b0f3;                        11;           18; lottery_4    ; lo           ; Lottery 4    ; Lottery 4            ;              9;                ;                ;                ;             ;              ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:20.797033  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; -£39                  ;                          0.4;                       0.4;                       ;                             ;                          ;                       ;                             ;                          ;                    ;             ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ;             ; 
i2g9x805    ; 3ih1tlss        ; 69ee39ccbff7c1aa805f4367;                        12;            1; cali_gain_de ; lo           ; cali_gain_de ; Lottery 8            ;             13; Safe option    ;              10; 25             ;            9; 24           ;                  ;                   ;                     ;                     ;                   0;                 0;                 0;                 0; Yes  ; No   ; Yes  ; Yes  ; No   ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:49.459972  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; +£425                 ;                          0.7;                       0.7; -£100                 ;                            1;                       0.7; -£860                 ;                          0.8;                      0.56; -£860              ; -273        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
i2g9x805    ; 3ih1tlss        ; 69ee39ccbff7c1aa805f4367;                        12;            2; cali_mix     ; hi           ; cali_mix     ; Lottery 8            ;             13; Safe option    ;               7; 153            ;            6; 111          ;                 1; 118               ;                    2; 125                 ;                   0;                 0;                 0;                 0;      ;      ;      ;      ;      ;                       ;       ;                                                     ;                                                                             ; 2026-04-30 08:33:49.459972  ;     1777788000; Sunday, 3 May at 06:00   ;     1778047200; Wednesday, 6 May at 06:00; +£425                 ;                          0.7;                       0.7; -£100                 ;                            1;                       0.7; -£860                 ;                          0.8;                      0.56; -£860              ; -273        ;               0;                   ;                       ;                ;                         ;                          ;                             ;                         ; Risky option; Risky option; Risky option; Risky option; Risky option; Risky option; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option ; Safe option
